id,model,kind,world_scope,is_stop_control,x,y,z,rotation_x,rotation_y,rotation_z,rotation_w,source_ymap
gta-v-sign-0181,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-851.4245,-2456.689,12.741807,0.0,0.0,0.23061104,0.97304606,update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\airport_01\airport_metadata.rpf\hei_ap1_01_a_strm_11.ymap
gta-v-sign-0182,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-850.93854,68.46042,50.913326,0.0,0.0,-0.12817998,0.9917509,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_3.ymap
gta-v-sign-0183,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-850.3183,428.43564,86.13239,0.0,0.0,-0.09017797,0.99592566,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_3.ymap
gta-v-sign-0184,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-847.75385,89.82793,50.94399,0.0,0.0,0.7616651,-0.64797103,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_3.ymap
gta-v-sign-0185,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-847.66724,-144.15497,36.82827,0.015320995,-0.004623999,0.85618484,-0.51642185,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_4.ymap
gta-v-sign-0186,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-846.9367,13.414001,42.368835,0.0,0.0,0.9917509,0.12817998,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_3.ymap
gta-v-sign-0187,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-845.5077,-635.8036,27.383942,0.0,0.0,-0.41684893,0.9089758,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_cityw\koreatown_01\koreatown_metadata.rpf\hei_kt1_rd_strm_0.ymap
gta-v-sign-0188,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-840.6523,-1.446167,41.527054,0.0,0.0,0.61063695,0.7919107,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_3.ymap
gta-v-sign-0189,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-826.68097,21.007477,42.255356,0.0,0.0,0.7919108,-0.61063683,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_3.ymap
gta-v-sign-0190,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-820.6142,8.451172,41.638794,0.0,0.0,-0.12817998,0.9917509,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_3.ymap
gta-v-sign-0191,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-811.5754,-999.8102,12.319458,0.0044960002,0.012416001,0.8869691,-0.46164003,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_cityw\koreatown_01\koreatown_metadata.rpf\hei_kt1_rd_strm_0.ymap
gta-v-sign-0192,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-792.3137,273.86615,84.97483,0.0,0.0,-0.044697974,0.99900055,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_3.ymap
gta-v-sign-0193,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-785.308,-255.10654,36.240128,0.0,0.0,0.8450237,-0.5347288,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_4.ymap
gta-v-sign-0194,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-771.4117,89.42117,54.14447,0.0,0.0,0.026445013,0.99965024,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_3.ymap
gta-v-sign-0195,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-762.0384,-2524.3164,12.933931,0.0,0.0,-0.49690697,0.8678038,update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\airport_01\airport_metadata.rpf\hei_ap1_01_a_strm_15.ymap
gta-v-sign-0196,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-760.3896,122.043915,56.36345,0.0,0.0,0.7278288,0.6857588,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_3.ymap
gta-v-sign-0197,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-758.8837,95.387955,54.706573,0.0,0.0,0.6022344,0.79831934,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_3.ymap
gta-v-sign-0198,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-743.5707,2314.176,71.25333,0.0,0.0,-0.2588199,0.9659256,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0199,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-733.01294,-2388.0242,13.754142,0.0,0.0,0.906452,0.42230898,update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\airport_01\airport_metadata.rpf\hei_ap1_04_strm_6.ymap
gta-v-sign-0200,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-719.7626,-2451.623,12.930387,0.0,0.0,-0.49690697,0.8678038,update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\airport_01\airport_metadata.rpf\hei_ap1_01_a_strm_12.ymap
gta-v-sign-0201,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-700.0137,-1247.7798,9.590958,0.0,0.0,0.5941019,0.8043898,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_cityw\koreatown_01\koreatown_metadata.rpf\hei_kt1_rd_strm_3.ymap
gta-v-sign-0202,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-689.9013,-1606.3341,21.023083,0.0,0.0,-0.028885994,0.9995827,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_1.ymap
gta-v-sign-0203,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-678.38086,-55.5782,37.26767,0.0,0.0,0.85333616,-0.52136105,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_3.ymap
gta-v-sign-0204,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-675.11926,-80.009,36.855698,0.0,0.0,-0.12321106,0.9923805,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_3.ymap
gta-v-sign-0205,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-671.1679,-1676.4827,24.225163,0.075134024,-0.08897802,0.19610906,0.9736422,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_1.ymap
gta-v-sign-0206,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-661.3381,-1644.41,24.091862,-0.081017,0.010372,0.970574,-0.226528,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_1.ymap
gta-v-sign-0207,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-655.1386,142.14568,55.888683,0.0,0.0,1.0,0.0,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_rd1_strm_0.ymap
gta-v-sign-0208,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-641.7463,119.14358,56.10653,0.0,0.0,0.0,1.0,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_rd1_strm_0.ymap
gta-v-sign-0209,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-632.7137,-195.0145,36.709335,0.0,0.0,0.5181192,0.8553084,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_5.ymap
gta-v-sign-0210,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-624.4575,-2263.459,4.948145,0.0,0.0,0.9063079,0.42261797,update\x64\dlcpacks\mpheist\dlc.rpf\x64\levels\gta5\_cityw\airport_01\airport_metadata.rpf\hei_ap1_04_strm_6.ymap
gta-v-sign-0211,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-620.0329,-802.6622,24.531387,0.0,0.0,-0.29080206,0.95678324,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_cityw\koreatown_01\koreatown_metadata.rpf\hei_kt1_rd_strm_1.ymap
gta-v-sign-0212,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-604.4427,-857.709,24.506516,0.0,0.0,0.45588014,0.8900412,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_cityw\koreatown_01\koreatown_metadata.rpf\hei_kt1_rd_strm_1.ymap
gta-v-sign-0213,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-598.0155,-163.21933,37.08374,0.0,0.0,0.8553084,-0.5181192,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_5.ymap
gta-v-sign-0214,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-559.10754,5390.945,66.93484,0.0,0.0,0.969915,-0.243444,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_15b_strm_1.ymap
gta-v-sign-0215,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-554.9117,144.57307,61.990463,0.0,0.0,1.0,0.0,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_rd1_strm_0.ymap
gta-v-sign-0216,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-540.5736,-350.50568,34.202255,0.0,0.0,0.9879725,-0.15463008,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_cityw\beverly_01\beverly_metadata.rpf\bh1_rd_strm_5.ymap
gta-v-sign-0217,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-536.7439,-1182.564,17.785858,0.0,0.0,0.53729963,0.8433914,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_cityw\koreatown_01\koreatown_metadata.rpf\hei_kt1_rd_strm_3.ymap
gta-v-sign-0218,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-536.0393,111.90897,62.037518,0.0,0.0,0.0,1.0,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_rd1_strm_0.ymap
gta-v-sign-0219,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-523.38403,1997.3206,204.83827,0.0,0.0,1.0,0.0,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0220,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-519.4124,-12.577639,43.57791,0.0,0.0,0.58231634,0.81296235,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_rd1_strm_0.ymap
gta-v-sign-0221,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-518.9165,-1122.1913,20.399048,0.0,0.0,-0.17364103,0.98480904,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_cityw\koreatown_01\koreatown_metadata.rpf\hei_kt1_rd_strm_3.ymap
gta-v-sign-0222,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-501.75787,-2150.0073,8.16798,0.0,0.0,0.36288202,0.9318351,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
gta-v-sign-0223,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-499.18707,-1795.1448,20.759193,-0.00846,0.0027949999,0.23012699,0.9731198,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_1.ymap
gta-v-sign-0224,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-480.48608,-1116.2928,25.620712,0.0,0.0,0.53729963,0.8433914,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_cityw\koreatown_01\koreatown_metadata.rpf\hei_kt1_rd_strm_3.ymap
gta-v-sign-0225,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-479.45184,2800.9136,37.799454,0.0,0.0,0.9914449,-0.13052599,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0226,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-475.2893,2834.8342,33.394566,0.0,0.0,-0.08715597,0.9961947,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0227,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-468.53204,392.41766,101.45227,0.0,0.043619014,0.0,0.99904823,update\update.rpf\dlc_patch\mpapartment\x64\levels\gta5\_hills\cityhills_02\cityhills_02_metadata.rpf\apa_ch2_07c_strm_0.ymap
gta-v-sign-0228,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-451.54248,6066.73,29.978844,-0.0011360006,-0.019035008,0.6697462,0.7423452,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_2.ymap
gta-v-sign-0229,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-431.02277,-670.35004,29.806,0.0,0.0,0.7071068,-0.70710677,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_cityw\koreatown_01\koreatown_metadata.rpf\hei_kt1_rd_strm_2.ymap
gta-v-sign-0230,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-416.6584,6004.6636,30.438438,0.033166,-0.013611999,0.999332,0.0070939995,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_2.ymap
gta-v-sign-0231,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-406.99915,6118.019,30.35131,0.01133,-0.033695,-0.349277,0.936345,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_2.ymap
gta-v-sign-0232,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-393.95255,6167.568,30.126892,0.024977006,0.031716004,0.92009014,0.38962105,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_2.ymap
gta-v-sign-0233,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-386.1911,2856.5688,39.729343,0.0,0.0,0.4226179,0.90630794,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0234,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-385.75293,111.90897,64.691574,0.0,0.0,0.0,1.0,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_rd1_strm_0.ymap
gta-v-sign-0235,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-383.61493,-2759.5825,4.999992,0.0,0.0,0.92406887,-0.3822259,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_01_strm_4.ymap
gta-v-sign-0236,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-353.81482,6298.3457,28.644318,-0.014262004,-0.012656004,-0.051337015,0.99849933,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_0.ymap
gta-v-sign-0237,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-332.13953,-374.70233,29.142899,0.0,0.0,0.96309865,-0.26914895,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_rd1_strm_2.ymap
gta-v-sign-0238,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-290.18066,-353.65445,28.887955,0.0,0.0,0.46807802,0.88368714,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_rd1_strm_2.ymap
gta-v-sign-0239,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-278.88464,-2168.0732,9.273315,0.0,0.0,0.8956528,-0.4447539,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
gta-v-sign-0240,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-277.03278,-330.93417,29.142899,0.0,0.0,-0.56477094,0.82524776,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_rd1_strm_2.ymap
gta-v-sign-0241,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-275.77502,-318.2824,29.142899,0.0,0.0,-0.49069712,0.8713302,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_rd1_strm_2.ymap
gta-v-sign-0242,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-274.87817,6212.8047,30.512505,0.02748999,0.0035029985,0.92644167,-0.37541685,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_0.ymap
gta-v-sign-0243,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-264.61023,-354.66315,29.226746,0.0,0.0,0.050759993,0.9987109,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_rd1_strm_2.ymap
gta-v-sign-0244,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-262.27167,6177.1953,30.37101,-0.045085005,-0.031318005,0.37360004,0.9259641,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_2.ymap
gta-v-sign-0245,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-245.09479,6183.3164,30.43769,0.007273,0.011692,0.926821,-0.37525097,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_2.ymap
gta-v-sign-0246,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-241.93146,6154.0405,30.296638,0.0134109985,0.0031239996,0.9207039,0.3900189,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_2.ymap
gta-v-sign-0247,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-210.79202,1485.3407,288.05502,0.0,0.0,0.728371,0.685183,update\update.rpf\dlc_patch\mpapartment\x64\levels\gta5\_hills\cityhills_02\cityhills_02_metadata.rpf\apa_ch2_02_strm_13.ymap
gta-v-sign-0248,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-201.23389,-2611.25,5.001694,0.0,0.0,0.99952567,-0.030796988,update\update.rpf\dlc_patch\mpheist\x64\levels\gta5\_citye\port_01\port_metadata.rpf\hei_po1_02_strm_0.ymap
gta-v-sign-0249,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-195.3677,6199.1455,30.307938,0.027098008,0.022864008,0.9987904,0.03407001,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_1.ymap
gta-v-sign-0250,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-166.2716,1876.7815,197.12592,0.0,0.0,0.5000003,0.86602527,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0251,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-158.85391,6352.388,30.500687,0.0031250017,-0.013411009,-0.39002022,0.92070335,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_1.ymap
gta-v-sign-0252,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-157.0302,6199.5312,30.334656,-0.016960997,-0.021915995,-0.38963392,0.9205528,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_1.ymap
gta-v-sign-0253,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-152.35916,-1939.9376,23.259712,0.0,0.0,0.37400705,0.92742586,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_cityw\sanpedro_01\sanpedro_metadata.rpf\sp1_rd_strm_2.ymap
gta-v-sign-0254,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-149.43607,6374.1875,30.448334,-0.03088499,0.066882975,-0.38918588,0.91820866,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_1.ymap
gta-v-sign-0255,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-144.33963,6311.765,30.575119,0.00071099994,-0.03438001,0.37543115,0.9262122,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_1.ymap
gta-v-sign-0256,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-143.87563,1039.1665,229.16818,0.0,0.0,0.15468092,0.98796445,update\update.rpf\dlc_patch\mpapartment\x64\levels\gta5\_hills\cityhills_02\cityhills_02_metadata.rpf\apa_ch2_06_strm_2.ymap
gta-v-sign-0257,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-135.18163,6433.033,30.371246,0.052142028,0.02239401,0.88196343,0.46788922,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_3.ymap
gta-v-sign-0258,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-131.77094,98.20272,69.988174,0.0,0.0,0.9659259,-0.25881898,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_rd1_strm_1.ymap
gta-v-sign-0259,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-112.8288,6284.0146,30.237839,0.0134109985,0.0031239996,0.9207039,0.3900189,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_1.ymap
gta-v-sign-0260,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-102.48265,6446.1445,30.429268,0.0045899996,0.010305999,0.927653,0.37327296,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_3.ymap
gta-v-sign-0261,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-101.80884,237.4066,97.61545,0.0,0.0,-0.043619014,0.99904823,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\sunset\sunset_metadata.rpf\ss1_rd1_strm_1.ymap
gta-v-sign-0262,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-81.43082,-1697.7991,28.33053,0.0,0.0,-0.42057496,0.9072578,update\update.rpf\dlc_patch\mplowrider\x64\levels\gta5\_citye\scentral_01\scentral_metadata.rpf\lr_sc1_rd_strm_0.ymap
gta-v-sign-0263,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-73.05707,2834.217,52.274574,0.0,0.0,-0.6755908,0.7372768,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0264,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-65.75456,6481.8843,30.42743,0.033835,0.011006001,0.95068,0.308126,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_3.ymap
gta-v-sign-0265,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-59.651886,6461.8457,30.4803,0.015177998,-0.055157997,-0.22397298,0.9729149,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_3.ymap
gta-v-sign-0266,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-48.516716,-921.4532,28.254042,0.0,0.0,0.9088174,-0.41719425,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\downtown_01\downtown_01_metadata.rpf\dt1_rd1_strm_1.ymap
gta-v-sign-0267,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-41.24463,6506.351,30.4012,-0.028415004,-0.009170001,0.9508591,0.308181,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_3.ymap
gta-v-sign-0268,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-37.672913,6314.5947,30.276154,0.031134004,-0.095940016,-0.30675104,0.94643015,update\x64\dlcpacks\patchday2ng\dlc.rpf\x64\levels\gta5\_hills\country_01\country_01_metadata.rpf\cs1_roads_pb_strm_1.ymap
gta-v-sign-0269,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-7.524048,1836.9197,205.29362,0.0,0.0,0.8191523,-0.57357615,update\x64\dlcpacks\mplowrider\dlc.rpf\x64\levels\gta5\_hills\country_06\country_06_metadata.rpf\lr_cs6_roads_strm_0.ymap
gta-v-sign-0270,prop_sign_road_01a,standard_stop,los_santos_blaine_county,True,-5.386536,-112.58809,55.75837,0.0,0.0,0.994283,-0.106777,update\x64\dlcpacks\patchday27ng\dlc.rpf\x64\levels\gta5\_citye\hollywood_01\hollywood_metadata.rpf\hw1_rd_strm_0.ymap
